Chr Pos BRG1 BRG2 BRG3 BRG4 BRG5 BRM1 BRM2 BRM3 BRM4 BRM5 BRM6 BRM7 BRM8 BRM9 BRM10 CHCA1 CHCA2 CHCA3 CHCA4 CHCA5 CHCA6 CHCA7 CHCA8 CHCA9 CHCA10 CHCA11 CHCA12 CHCA13 CHCA14 CHCA15 CHCU1 CHCU2 CHCU3 CHCU4 CHCU5 CHCU6 CHCU7 CHCU8 CHCU9 CHCU10 CHCU11 CHCU12 CHFR1 CHFR2 CHFR3 CHFR4 CHFR5 CHFR6 CHFR7 CHFR8 CHFR9 CHFR10 CHFR11 CHFR12 CHFR3.1 CHFR14 CHFR15 TXL1 TXL2 TXL3 TXL4
25 279394 0 1 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 279501 0 0 0 9 0 2 1 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 9 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 279528 2 1 2 2 2 2 2 2 2 2 2 2 1 9 9 1 1 2 0 0 0 1 0 9 0 9 0 2 9 2 1 1 1 1 0 2 1 1 2 1 0 2 2 1 2 1 0 9 9 1 0 0 1 2 0 2 9 2 1 2 1
25 279577 1 0 1 9 0 2 2 2 1 2 0 1 1 1 9 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 280083 0 0 0 0 1 0 0 0 0 0 0 0 0 0 9 1 0 0 0 0 9 0 0 9 0 9 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
25 280257 2 1 2 1 2 2 9 2 2 2 2 2 1 1 9 1 1 2 0 0 9 0 0 1 0 2 9 1 1 1 1 1 1 0 0 0 1 1 2 1 0 2 2 0 2 1 0 0 9 1 0 0 1 2 0 2 1 2 1 0 0
25 280320 1 0 1 0 0 0 1 2 1 2 0 1 0 1 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 9 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 280915 1 0 1 0 0 2 2 2 0 2 0 1 0 9 9 0 0 0 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 1 1 1 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 281702 1 0 9 0 1 0 1 2 1 2 0 1 0 1 1 0 0 0 0 0 1 0 0 0 9 9 0 0 1 9 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 1 0 0 0 0 0
25 281704 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 1 0 0 0
25 281788 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 281834 9 0 1 0 0 2 2 2 0 2 0 1 9 1 2 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 281884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 281979 1 0 1 0 2 9 0 0 1 0 2 0 0 0 0 1 9 2 0 0 1 0 0 1 9 2 0 1 1 1 1 1 1 0 0 1 0 0 1 1 0 2 2 0 2 1 0 9 1 1 0 0 1 2 0 2 1 2 1 1 0
25 282027 1 1 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 9 0 0 1 0 9 0 0 0 0 0 9 0 0 0 1 0 1 2 0 0 0 0 9 9 0 0 0 0 2 0 0 0 1 1 1 0
25 282152 1 0 1 0 0 0 1 2 1 2 0 1 0 1 2 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 9 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 282165 1 9 1 0 0 9 1 2 1 2 0 1 9 1 2 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 1 1 1 0 0 0 0 9 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 282168 0 9 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0
25 282221 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 1 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
25 282662 9 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 282686 9 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 283022 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
25 283033 1 0 1 0 0 0 0 2 1 2 0 1 0 1 1 0 0 9 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 1 1 1 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0
25 283034 1 0 1 0 0 0 0 2 1 2 0 1 0 1 1 0 0 9 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 1 1 1 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 283301 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 9 1 0 0 0 0 9 9 1 0 0 0 0
25 283407 0 0 0 0 0 0 0 0 0 0 1 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
25 283507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 283638 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 283719 1 0 1 0 2 2 2 2 2 2 2 2 1 1 2 0 1 0 0 0 1 0 1 1 0 9 0 0 1 1 1 1 1 0 0 1 1 1 2 0 0 1 9 0 2 1 0 0 1 1 0 0 1 0 0 2 1 1 9 0 0
25 284002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 9 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 284220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0
25 284485 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0
25 285003 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 9 9 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 1 0 0 0 0 0
25 285133 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 285134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 1 1
25 285173 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 9 1 9 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 1 0 0 0 0 0
25 285243 1 0 0 9 0 0 9 2 1 2 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 285312 9 1 2 2 2 2 9 2 2 2 2 2 1 1 2 2 0 2 0 0 1 1 1 1 9 9 9 2 1 2 1 1 1 0 0 2 2 2 2 9 0 2 2 1 2 1 0 1 9 1 0 0 1 2 0 2 1 2 1 2 1
25 285447 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
25 285592 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 9 1 0 0 1 0 0 1 1 0 0 0 0
25 285840 1 0 1 0 1 2 2 2 2 2 9 2 1 1 2 1 1 1 0 0 1 0 0 9 1 2 1 1 1 1 1 1 1 0 0 1 1 1 2 0 0 1 1 0 2 1 1 0 9 1 0 0 1 2 1 2 1 1 0 0 0
25 285865 1 0 1 0 0 2 2 2 1 2 0 1 1 9 2 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 285875 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 9 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 1 2 2 2 2 1 2 2 9 2 2 2 2 2 2 2 2 2 1 2 2
25 285882 1 0 1 0 1 2 2 2 2 2 2 2 1 9 2 1 1 1 0 0 0 0 0 9 1 2 0 1 1 1 1 2 1 1 0 1 1 1 2 0 0 1 1 0 2 1 0 0 9 1 0 0 1 2 0 2 1 1 0 0 0
25 285900 2 2 2 2 1 2 2 2 2 2 2 2 2 9 2 1 1 2 1 1 0 1 1 9 1 2 1 2 9 2 1 1 2 2 0 2 2 2 0 1 1 1 2 1 2 1 0 1 9 1 0 0 1 2 0 2 1 2 1 2 1
25 286000 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 286132 0 2 1 9 1 0 0 0 1 0 2 1 0 0 0 2 2 2 1 1 0 0 1 9 9 1 0 1 0 1 2 1 2 1 0 1 1 1 1 1 1 2 2 0 2 1 0 0 9 1 0 0 1 2 0 1 9 2 1 2 1
25 286153 0 0 1 0 0 0 0 2 1 2 0 1 0 2 1 0 0 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 286190 1 2 1 1 1 0 0 0 0 0 9 0 0 0 0 1 0 2 1 1 0 0 1 0 0 1 0 9 1 0 1 0 1 1 0 0 1 1 0 1 1 1 2 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 1 2 1
25 286290 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 9 9 1 1 0 0 0 0 0 0 9 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 286523 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 286659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 1 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 286882 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0
25 287085 0 0 1 9 0 0 0 1 1 2 0 1 0 2 1 0 0 0 0 9 0 0 0 0 9 9 1 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 287177 2 1 2 9 1 1 2 2 2 2 2 2 1 2 2 0 1 2 0 0 0 0 1 2 1 0 1 1 0 9 1 0 2 0 0 1 1 9 1 1 1 1 2 0 2 1 0 0 1 1 0 0 1 2 0 1 1 2 1 1 0
25 287325 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 287365 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 1 0 9 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 287914 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0
25 287938 9 0 1 0 0 0 0 1 1 2 0 1 0 2 1 9 0 0 0 0 0 0 0 9 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 287979 1 0 0 0 0 9 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 9 0 0 0 0 0 0 0 0 1 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 288040 0 0 0 0 0 9 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 288054 1 0 0 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
25 288223 1 0 0 0 0 9 1 1 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0
25 288279 1 0 0 0 0 9 1 1 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0
25 288281 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 1 0 0 0 0 0 0 0 0 9 0 0 0
25 288283 0 0 0 0 0 2 1 0 0 0 0 9 1 0 1 0 0 0 0 0 0 0 0 9 0 0 0 9 0 9 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0
25 288304 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 288434 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 0 0
25 289803 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 9 0 0 0 0 0 0 0 0 1 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0
25 290062 0 9 1 0 0 0 1 1 1 2 0 1 0 2 9 0 0 0 0 9 0 0 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0
25 290280 0 0 0 0 0 2 1 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 9 0 0 9 9 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 9 9 0 0 0 0 0 0 0 0 9 0 0 0
25 290285 0 0 1 0 0 0 1 0 1 2 0 1 0 2 9 0 9 0 0 0 0 0 0 9 0 0 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 9 0 0 0 0 0 0 0 0 9 0 0 0
25 290308 1 9 1 0 0 0 1 1 1 2 0 1 0 2 9 0 0 0 0 0 9 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0
25 290330 0 0 1 0 0 0 0 9 1 2 0 1 0 2 9 0 0 0 0 9 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 290368 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 1 0 0 9 9 0 9 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 9 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
25 290502 0 0 0 0 0 0 1 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0
25 290521 0 0 0 0 0 0 1 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 9 0 0 0
25 290637 0 1 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 1 9 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 290650 0 0 0 0 0 9 0 0 0 0 0 0 0 0 9 0 0 0 0 0 1 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 290806 0 0 1 0 0 0 0 1 1 2 0 1 0 2 9 0 0 0 0 0 0 0 0 9 9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 290846 2 1 2 9 0 2 2 2 2 2 2 2 1 2 2 9 1 2 0 0 0 0 1 2 9 0 1 0 0 1 1 0 2 0 0 1 1 1 1 1 1 1 2 0 2 1 0 0 9 1 0 0 1 2 0 1 9 2 1 1 0
25 290927 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 9 0 0 0 0 0
25 290950 0 0 0 9 0 0 9 1 1 2 0 1 0 2 1 0 0 0 0 0 0 0 0 9 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0
25 290967 0 0 0 9 0 0 0 0 0 0 1 0 0 0 9 0 0 0 0 9 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 1 0 0 0
25 290970 0 0 1 0 0 2 1 2 1 2 0 1 1 2 9 0 0 0 0 9 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0
25 291176 1 0 0 9 0 0 1 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 291536 2 1 2 1 0 2 2 2 1 2 0 1 1 9 9 0 0 2 0 0 0 0 1 0 9 9 1 9 0 0 1 0 1 0 0 0 1 1 1 1 1 1 2 0 0 0 0 9 9 0 0 0 0 2 0 0 0 1 1 1 9
25 291571 0 1 0 0 0 9 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 1 0 9 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0
25 291638 0 0 0 0 0 9 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 9 0 9 0 0 9 0 0 0 0 9 0 1 1 1 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 291817 1 0 1 0 0 2 2 2 1 2 0 1 1 2 2 0 0 0 0 0 0 0 0 9 9 0 1 9 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 292004 0 1 0 0 0 2 1 1 0 0 0 0 9 0 1 0 0 9 0 9 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 2 9 0 0 0 9 9 0 0 0 0 2 0 0 0 1 1 1 0
25 292009 2 1 9 0 0 2 2 1 0 0 0 0 0 0 1 0 0 9 0 9 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 1 2 0 0 0 0 9 9 0 0 0 0 2 0 0 9 1 1 1 0
25 292036 0 0 1 0 9 0 0 1 1 2 0 1 0 2 1 9 0 0 0 9 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 9 0 0 0 0
25 292782 2 1 2 2 2 2 2 2 2 2 2 2 1 2 2 1 1 2 0 0 1 1 1 9 1 0 1 2 0 2 2 1 2 1 0 2 9 0 2 1 1 2 2 9 2 1 0 1 1 1 0 0 1 2 0 1 1 2 9 2 1
25 293020 0 0 0 0 0 2 1 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 0 0 0 0 9 0 0 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0
25 293057 2 1 2 1 0 2 2 2 1 2 0 1 1 2 2 0 0 2 0 0 0 0 1 0 0 9 1 1 0 9 1 0 1 0 0 0 1 9 1 1 1 0 2 0 0 0 0 0 9 0 0 0 0 2 0 0 0 1 1 9 0
25 293161 0 0 0 9 0 0 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 9 9 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 9 1 0 0 1 0 0 1 1 0 0 0 0
25 293368 0 0 0 0 0 0 9 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 1 0 9 0
25 293412 0 0 0 0 0 0 9 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 9 0
25 293493 1 0 1 0 0 2 9 0 1 2 0 1 2 2 9 0 0 0 0 0 0 0 0 0 9 0 1 0 0 9 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0
25 293547 2 1 2 0 0 2 2 2 1 2 0 1 1 2 9 0 0 2 0 0 0 0 1 0 9 0 1 9 0 9 1 0 1 0 0 9 1 1 1 1 1 1 2 9 0 0 0 0 0 0 0 0 0 2 0 0 0 1 1 1 0
25 293574 1 0 1 0 0 2 2 2 0 1 0 9 1 1 9 0 0 0 0 0 0 0 0 9 9 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 9 0
25 293711 1 0 1 0 0 2 9 2 1 2 0 1 1 2 2 0 9 0 0 0 0 0 0 0 9 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 9 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 9
25 293754 2 0 2 1 0 2 2 9 0 1 0 1 2 0 1 0 0 2 0 0 0 0 1 0 9 0 1 1 0 0 1 0 1 0 0 9 1 1 1 1 1 1 2 9 0 0 0 9 9 0 0 0 0 2 0 0 0 1 1 1 9
25 294381 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 0 0 0 0 0 0 0 0 0 0 0 0 9 9 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0
25 294511 1 0 1 0 0 0 1 1 0 1 0 1 0 1 9 0 0 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0 9 9 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 9 0 0
25 295465 1 0 1 0 0 0 1 1 0 1 0 1 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
